train_number,line_number,current_timestamp,current_station,current_passenger,next_station,next_station_time_arrived
2_112,2,2024-01-01 17:06:00,1,0,2,2024-01-01 17:12:00
2_112,2,2024-01-01 17:12:00,2,0,3,2024-01-01 17:18:00
2_112,2,2024-01-01 17:18:00,3,0,4,2024-01-01 17:24:00
2_112,2,2024-01-01 17:24:00,4,0,5,2024-01-01 17:30:00
2_112,2,2024-01-01 17:30:00,5,0,6,2024-01-01 17:36:00
2_112,2,2024-01-01 17:36:00,6,0,0,0
3_112,3,2024-01-01 17:06:00,1,0,2,2024-01-01 17:12:00
3_112,3,2024-01-01 17:12:00,2,0,3,2024-01-01 17:18:00
3_112,3,2024-01-01 17:18:00,3,0,4,2024-01-01 17:24:00
3_112,3,2024-01-01 17:24:00,4,0,5,2024-01-01 17:30:00
3_112,3,2024-01-01 17:30:00,5,0,6,2024-01-01 17:36:00
3_112,3,2024-01-01 17:36:00,6,0,0,0
4_112,4,2024-01-01 17:06:00,1,0,2,2024-01-01 17:12:00
4_112,4,2024-01-01 17:12:00,2,0,3,2024-01-01 17:18:00
4_112,4,2024-01-01 17:18:00,3,0,4,2024-01-01 17:24:00
4_112,4,2024-01-01 17:24:00,4,0,5,2024-01-01 17:30:00
4_112,4,2024-01-01 17:30:00,5,0,6,2024-01-01 17:36:00
4_112,4,2024-01-01 17:36:00,6,0,0,0
1_113,1,2024-01-01 17:12:00,1,0,2,2024-01-01 17:18:00
1_113,1,2024-01-01 17:18:00,2,0,3,2024-01-01 17:24:00
1_113,1,2024-01-01 17:24:00,3,0,4,2024-01-01 17:30:00
1_113,1,2024-01-01 17:30:00,4,0,5,2024-01-01 17:36:00
1_113,1,2024-01-01 17:36:00,5,0,6,2024-01-01 17:42:00
1_113,1,2024-01-01 17:42:00,6,0,0,0
2_113,2,2024-01-01 17:12:00,1,0,2,2024-01-01 17:18:00
2_113,2,2024-01-01 17:18:00,2,0,3,2024-01-01 17:24:00
2_113,2,2024-01-01 17:24:00,3,0,4,2024-01-01 17:30:00
2_113,2,2024-01-01 17:30:00,4,0,5,2024-01-01 17:36:00
2_113,2,2024-01-01 17:36:00,5,0,6,2024-01-01 17:42:00
2_113,2,2024-01-01 17:42:00,6,0,0,0
3_113,3,2024-01-01 17:12:00,1,0,2,2024-01-01 17:18:00
3_113,3,2024-01-01 17:18:00,2,0,3,2024-01-01 17:24:00
3_113,3,2024-01-01 17:24:00,3,0,4,2024-01-01 17:30:00
3_113,3,2024-01-01 17:30:00,4,0,5,2024-01-01 17:36:00
3_113,3,2024-01-01 17:36:00,5,0,6,2024-01-01 17:42:00
3_113,3,2024-01-01 17:42:00,6,0,0,0
4_113,4,2024-01-01 17:12:00,1,0,2,2024-01-01 17:18:00
4_113,4,2024-01-01 17:18:00,2,0,3,2024-01-01 17:24:00
4_113,4,2024-01-01 17:24:00,3,0,4,2024-01-01 17:30:00
4_113,4,2024-01-01 17:30:00,4,0,5,2024-01-01 17:36:00
4_113,4,2024-01-01 17:36:00,5,0,6,2024-01-01 17:42:00
4_113,4,2024-01-01 17:42:00,6,0,0,0
1_114,1,2024-01-01 17:18:00,1,0,2,2024-01-01 17:24:00
1_114,1,2024-01-01 17:24:00,2,0,3,2024-01-01 17:30:00
1_114,1,2024-01-01 17:30:00,3,0,4,2024-01-01 17:36:00
1_114,1,2024-01-01 17:36:00,4,0,5,2024-01-01 17:42:00
1_114,1,2024-01-01 17:42:00,5,0,6,2024-01-01 17:48:00
1_114,1,2024-01-01 17:48:00,6,0,0,0
2_114,2,2024-01-01 17:18:00,1,0,2,2024-01-01 17:24:00
2_114,2,2024-01-01 17:24:00,2,0,3,2024-01-01 17:30:00
2_114,2,2024-01-01 17:30:00,3,0,4,2024-01-01 17:36:00
2_114,2,2024-01-01 17:36:00,4,0,5,2024-01-01 17:42:00
2_114,2,2024-01-01 17:42:00,5,0,6,2024-01-01 17:48:00
2_114,2,2024-01-01 17:48:00,6,0,0,0
3_114,3,2024-01-01 17:18:00,1,0,2,2024-01-01 17:24:00
3_114,3,2024-01-01 17:24:00,2,0,3,2024-01-01 17:30:00
3_114,3,2024-01-01 17:30:00,3,0,4,2024-01-01 17:36:00
3_114,3,2024-01-01 17:36:00,4,0,5,2024-01-01 17:42:00
3_114,3,2024-01-01 17:42:00,5,0,6,2024-01-01 17:48:00
3_114,3,2024-01-01 17:48:00,6,0,0,0
4_114,4,2024-01-01 17:18:00,1,0,2,2024-01-01 17:24:00
4_114,4,2024-01-01 17:24:00,2,0,3,2024-01-01 17:30:00
4_114,4,2024-01-01 17:30:00,3,0,4,2024-01-01 17:36:00
4_114,4,2024-01-01 17:36:00,4,0,5,2024-01-01 17:42:00
4_114,4,2024-01-01 17:42:00,5,0,6,2024-01-01 17:48:00
4_114,4,2024-01-01 17:48:00,6,0,0,0
1_115,1,2024-01-01 17:24:00,1,0,2,2024-01-01 17:30:00
1_115,1,2024-01-01 17:30:00,2,0,3,2024-01-01 17:36:00
1_115,1,2024-01-01 17:36:00,3,0,4,2024-01-01 17:42:00
1_115,1,2024-01-01 17:42:00,4,0,5,2024-01-01 17:48:00
1_115,1,2024-01-01 17:48:00,5,0,6,2024-01-01 17:54:00
1_115,1,2024-01-01 17:54:00,6,0,0,0
2_115,2,2024-01-01 17:24:00,1,0,2,2024-01-01 17:30:00
2_115,2,2024-01-01 17:30:00,2,0,3,2024-01-01 17:36:00
2_115,2,2024-01-01 17:36:00,3,0,4,2024-01-01 17:42:00
2_115,2,2024-01-01 17:42:00,4,0,5,2024-01-01 17:48:00
2_115,2,2024-01-01 17:48:00,5,0,6,2024-01-01 17:54:00
2_115,2,2024-01-01 17:54:00,6,0,0,0
3_115,3,2024-01-01 17:24:00,1,0,2,2024-01-01 17:30:00
3_115,3,2024-01-01 17:30:00,2,0,3,2024-01-01 17:36:00
3_115,3,2024-01-01 17:36:00,3,0,4,2024-01-01 17:42:00
3_115,3,2024-01-01 17:42:00,4,0,5,2024-01-01 17:48:00
3_115,3,2024-01-01 17:48:00,5,0,6,2024-01-01 17:54:00
3_115,3,2024-01-01 17:54:00,6,0,0,0
4_115,4,2024-01-01 17:24:00,1,0,2,2024-01-01 17:30:00
4_115,4,2024-01-01 17:30:00,2,0,3,2024-01-01 17:36:00
4_115,4,2024-01-01 17:36:00,3,0,4,2024-01-01 17:42:00
4_115,4,2024-01-01 17:42:00,4,0,5,2024-01-01 17:48:00
4_115,4,2024-01-01 17:48:00,5,0,6,2024-01-01 17:54:00
4_115,4,2024-01-01 17:54:00,6,0,0,0
1_116,1,2024-01-01 17:30:00,1,0,2,2024-01-01 17:36:00
1_116,1,2024-01-01 17:36:00,2,0,3,2024-01-01 17:42:00
1_116,1,2024-01-01 17:42:00,3,0,4,2024-01-01 17:48:00
1_116,1,2024-01-01 17:48:00,4,0,5,2024-01-01 17:54:00
1_116,1,2024-01-01 17:54:00,5,0,6,2024-01-01 18:00:00
1_116,1,2024-01-01 18:00:00,6,0,0,0
2_116,2,2024-01-01 17:30:00,1,0,2,2024-01-01 17:36:00
2_116,2,2024-01-01 17:36:00,2,0,3,2024-01-01 17:42:00
2_116,2,2024-01-01 17:42:00,3,0,4,2024-01-01 17:48:00
2_116,2,2024-01-01 17:48:00,4,0,5,2024-01-01 17:54:00
2_116,2,2024-01-01 17:54:00,5,0,6,2024-01-01 18:00:00
2_116,2,2024-01-01 18:00:00,6,0,0,0
3_116,3,2024-01-01 17:30:00,1,0,2,2024-01-01 17:36:00
3_116,3,2024-01-01 17:36:00,2,0,3,2024-01-01 17:42:00
3_116,3,2024-01-01 17:42:00,3,0,4,2024-01-01 17:48:00
3_116,3,2024-01-01 17:48:00,4,0,5,2024-01-01 17:54:00
3_116,3,2024-01-01 17:54:00,5,0,6,2024-01-01 18:00:00
3_116,3,2024-01-01 18:00:00,6,0,0,0
4_116,4,2024-01-01 17:30:00,1,0,2,2024-01-01 17:36:00
4_116,4,2024-01-01 17:36:00,2,0,3,2024-01-01 17:42:00
4_116,4,2024-01-01 17:42:00,3,0,4,2024-01-01 17:48:00
4_116,4,2024-01-01 17:48:00,4,0,5,2024-01-01 17:54:00
4_116,4,2024-01-01 17:54:00,5,0,6,2024-01-01 18:00:00
4_116,4,2024-01-01 18:00:00,6,0,0,0
1_117,1,2024-01-01 17:36:00,1,0,2,2024-01-01 17:42:00
1_117,1,2024-01-01 17:42:00,2,0,3,2024-01-01 17:48:00
1_117,1,2024-01-01 17:48:00,3,0,4,2024-01-01 17:54:00
1_117,1,2024-01-01 17:54:00,4,0,5,2024-01-01 18:00:00
1_117,1,2024-01-01 18:00:00,5,0,6,2024-01-01 18:06:00
1_117,1,2024-01-01 18:06:00,6,0,0,0
2_117,2,2024-01-01 17:36:00,1,0,2,2024-01-01 17:42:00
2_117,2,2024-01-01 17:42:00,2,0,3,2024-01-01 17:48:00
2_117,2,2024-01-01 17:48:00,3,0,4,2024-01-01 17:54:00
2_117,2,2024-01-01 17:54:00,4,0,5,2024-01-01 18:00:00
2_117,2,2024-01-01 18:00:00,5,0,6,2024-01-01 18:06:00
2_117,2,2024-01-01 18:06:00,6,0,0,0
3_117,3,2024-01-01 17:36:00,1,0,2,2024-01-01 17:42:00
3_117,3,2024-01-01 17:42:00,2,0,3,2024-01-01 17:48:00
3_117,3,2024-01-01 17:48:00,3,0,4,2024-01-01 17:54:00
3_117,3,2024-01-01 17:54:00,4,0,5,2024-01-01 18:00:00
3_117,3,2024-01-01 18:00:00,5,0,6,2024-01-01 18:06:00
3_117,3,2024-01-01 18:06:00,6,0,0,0
4_117,4,2024-01-01 17:36:00,1,0,2,2024-01-01 17:42:00
4_117,4,2024-01-01 17:42:00,2,0,3,2024-01-01 17:48:00
4_117,4,2024-01-01 17:48:00,3,0,4,2024-01-01 17:54:00
4_117,4,2024-01-01 17:54:00,4,0,5,2024-01-01 18:00:00
4_117,4,2024-01-01 18:00:00,5,0,6,2024-01-01 18:06:00
4_117,4,2024-01-01 18:06:00,6,0,0,0
1_118,1,2024-01-01 17:42:00,1,0,2,2024-01-01 17:48:00
1_118,1,2024-01-01 17:48:00,2,0,3,2024-01-01 17:54:00
1_118,1,2024-01-01 17:54:00,3,0,4,2024-01-01 18:00:00
1_118,1,2024-01-01 18:00:00,4,0,5,2024-01-01 18:06:00
1_118,1,2024-01-01 18:06:00,5,0,6,2024-01-01 18:12:00
1_118,1,2024-01-01 18:12:00,6,0,0,0
2_118,2,2024-01-01 17:42:00,1,0,2,2024-01-01 17:48:00
2_118,2,2024-01-01 17:48:00,2,0,3,2024-01-01 17:54:00
2_118,2,2024-01-01 17:54:00,3,0,4,2024-01-01 18:00:00
2_118,2,2024-01-01 18:00:00,4,0,5,2024-01-01 18:06:00
2_118,2,2024-01-01 18:06:00,5,0,6,2024-01-01 18:12:00
2_118,2,2024-01-01 18:12:00,6,0,0,0
3_118,3,2024-01-01 17:42:00,1,0,2,2024-01-01 17:48:00
3_118,3,2024-01-01 17:48:00,2,0,3,2024-01-01 17:54:00
3_118,3,2024-01-01 17:54:00,3,0,4,2024-01-01 18:00:00
3_118,3,2024-01-01 18:00:00,4,0,5,2024-01-01 18:06:00
3_118,3,2024-01-01 18:06:00,5,0,6,2024-01-01 18:12:00
3_118,3,2024-01-01 18:12:00,6,0,0,0
4_118,4,2024-01-01 17:42:00,1,0,2,2024-01-01 17:48:00
4_118,4,2024-01-01 17:48:00,2,0,3,2024-01-01 17:54:00
4_118,4,2024-01-01 17:54:00,3,0,4,2024-01-01 18:00:00
4_118,4,2024-01-01 18:00:00,4,0,5,2024-01-01 18:06:00
4_118,4,2024-01-01 18:06:00,5,0,6,2024-01-01 18:12:00
4_118,4,2024-01-01 18:12:00,6,0,0,0
1_119,1,2024-01-01 17:48:00,1,0,2,2024-01-01 17:54:00
1_119,1,2024-01-01 17:54:00,2,0,3,2024-01-01 18:00:00
1_119,1,2024-01-01 18:00:00,3,0,4,2024-01-01 18:06:00
1_119,1,2024-01-01 18:06:00,4,0,5,2024-01-01 18:12:00
1_119,1,2024-01-01 18:12:00,5,0,6,2024-01-01 18:18:00
1_119,1,2024-01-01 18:18:00,6,0,0,0
2_119,2,2024-01-01 17:48:00,1,0,2,2024-01-01 17:54:00
2_119,2,2024-01-01 17:54:00,2,0,3,2024-01-01 18:00:00
2_119,2,2024-01-01 18:00:00,3,0,4,2024-01-01 18:06:00
2_119,2,2024-01-01 18:06:00,4,0,5,2024-01-01 18:12:00
2_119,2,2024-01-01 18:12:00,5,0,6,2024-01-01 18:18:00
2_119,2,2024-01-01 18:18:00,6,0,0,0
3_119,3,2024-01-01 17:48:00,1,0,2,2024-01-01 17:54:00
3_119,3,2024-01-01 17:54:00,2,0,3,2024-01-01 18:00:00
3_119,3,2024-01-01 18:00:00,3,0,4,2024-01-01 18:06:00
3_119,3,2024-01-01 18:06:00,4,0,5,2024-01-01 18:12:00
3_119,3,2024-01-01 18:12:00,5,0,6,2024-01-01 18:18:00
3_119,3,2024-01-01 18:18:00,6,0,0,0
4_119,4,2024-01-01 17:48:00,1,0,2,2024-01-01 17:54:00
4_119,4,2024-01-01 17:54:00,2,0,3,2024-01-01 18:00:00
4_119,4,2024-01-01 18:00:00,3,0,4,2024-01-01 18:06:00
4_119,4,2024-01-01 18:06:00,4,0,5,2024-01-01 18:12:00
4_119,4,2024-01-01 18:12:00,5,0,6,2024-01-01 18:18:00
4_119,4,2024-01-01 18:18:00,6,0,0,0
1_120,1,2024-01-01 17:54:00,1,0,2,2024-01-01 18:00:00
1_120,1,2024-01-01 18:00:00,2,0,3,2024-01-01 18:06:00
1_120,1,2024-01-01 18:06:00,3,0,4,2024-01-01 18:12:00
1_120,1,2024-01-01 18:12:00,4,0,5,2024-01-01 18:18:00
1_120,1,2024-01-01 18:18:00,5,0,6,2024-01-01 18:24:00
1_120,1,2024-01-01 18:24:00,6,0,0,0
2_120,2,2024-01-01 17:54:00,1,0,2,2024-01-01 18:00:00
2_120,2,2024-01-01 18:00:00,2,0,3,2024-01-01 18:06:00
2_120,2,2024-01-01 18:06:00,3,0,4,2024-01-01 18:12:00
2_120,2,2024-01-01 18:12:00,4,0,5,2024-01-01 18:18:00
2_120,2,2024-01-01 18:18:00,5,0,6,2024-01-01 18:24:00
2_120,2,2024-01-01 18:24:00,6,0,0,0
3_120,3,2024-01-01 17:54:00,1,0,2,2024-01-01 18:00:00
3_120,3,2024-01-01 18:00:00,2,0,3,2024-01-01 18:06:00
3_120,3,2024-01-01 18:06:00,3,0,4,2024-01-01 18:12:00
3_120,3,2024-01-01 18:12:00,4,0,5,2024-01-01 18:18:00
3_120,3,2024-01-01 18:18:00,5,0,6,2024-01-01 18:24:00
3_120,3,2024-01-01 18:24:00,6,0,0,0
4_120,4,2024-01-01 17:54:00,1,0,2,2024-01-01 18:00:00
4_120,4,2024-01-01 18:00:00,2,0,3,2024-01-01 18:06:00
4_120,4,2024-01-01 18:06:00,3,0,4,2024-01-01 18:12:00
4_120,4,2024-01-01 18:12:00,4,0,5,2024-01-01 18:18:00
4_120,4,2024-01-01 18:18:00,5,0,6,2024-01-01 18:24:00
4_120,4,2024-01-01 18:24:00,6,0,0,0
1_121,1,2024-01-01 18:00:00,1,0,2,2024-01-01 18:06:00
1_121,1,2024-01-01 18:06:00,2,0,3,2024-01-01 18:12:00
1_121,1,2024-01-01 18:12:00,3,0,4,2024-01-01 18:18:00
1_121,1,2024-01-01 18:18:00,4,0,5,2024-01-01 18:24:00
1_121,1,2024-01-01 18:24:00,5,0,6,2024-01-01 18:30:00
1_121,1,2024-01-01 18:30:00,6,0,0,0
2_121,2,2024-01-01 18:00:00,1,0,2,2024-01-01 18:06:00
2_121,2,2024-01-01 18:06:00,2,0,3,2024-01-01 18:12:00
2_121,2,2024-01-01 18:12:00,3,0,4,2024-01-01 18:18:00
2_121,2,2024-01-01 18:18:00,4,0,5,2024-01-01 18:24:00
2_121,2,2024-01-01 18:24:00,5,0,6,2024-01-01 18:30:00
2_121,2,2024-01-01 18:30:00,6,0,0,0
3_121,3,2024-01-01 18:00:00,1,0,2,2024-01-01 18:06:00
3_121,3,2024-01-01 18:06:00,2,0,3,2024-01-01 18:12:00
3_121,3,2024-01-01 18:12:00,3,0,4,2024-01-01 18:18:00
3_121,3,2024-01-01 18:18:00,4,0,5,2024-01-01 18:24:00
3_121,3,2024-01-01 18:24:00,5,0,6,2024-01-01 18:30:00
3_121,3,2024-01-01 18:30:00,6,0,0,0
4_121,4,2024-01-01 18:00:00,1,0,2,2024-01-01 18:06:00
4_121,4,2024-01-01 18:06:00,2,0,3,2024-01-01 18:12:00
4_121,4,2024-01-01 18:12:00,3,0,4,2024-01-01 18:18:00
4_121,4,2024-01-01 18:18:00,4,0,5,2024-01-01 18:24:00
4_121,4,2024-01-01 18:24:00,5,0,6,2024-01-01 18:30:00
4_121,4,2024-01-01 18:30:00,6,0,0,0
1_122,1,2024-01-01 18:06:00,1,0,2,2024-01-01 18:12:00
1_122,1,2024-01-01 18:12:00,2,0,3,2024-01-01 18:18:00
1_122,1,2024-01-01 18:18:00,3,0,4,2024-01-01 18:24:00
1_122,1,2024-01-01 18:24:00,4,0,5,2024-01-01 18:30:00
1_122,1,2024-01-01 18:30:00,5,0,6,2024-01-01 18:36:00
1_122,1,2024-01-01 18:36:00,6,0,0,0
2_122,2,2024-01-01 18:06:00,1,0,2,2024-01-01 18:12:00
2_122,2,2024-01-01 18:12:00,2,0,3,2024-01-01 18:18:00
2_122,2,2024-01-01 18:18:00,3,0,4,2024-01-01 18:24:00
2_122,2,2024-01-01 18:24:00,4,0,5,2024-01-01 18:30:00
2_122,2,2024-01-01 18:30:00,5,0,6,2024-01-01 18:36:00
2_122,2,2024-01-01 18:36:00,6,0,0,0
3_122,3,2024-01-01 18:06:00,1,0,2,2024-01-01 18:12:00
3_122,3,2024-01-01 18:12:00,2,0,3,2024-01-01 18:18:00
3_122,3,2024-01-01 18:18:00,3,0,4,2024-01-01 18:24:00
3_122,3,2024-01-01 18:24:00,4,0,5,2024-01-01 18:30:00
3_122,3,2024-01-01 18:30:00,5,0,6,2024-01-01 18:36:00
3_122,3,2024-01-01 18:36:00,6,0,0,0
4_122,4,2024-01-01 18:06:00,1,0,2,2024-01-01 18:12:00
4_122,4,2024-01-01 18:12:00,2,0,3,2024-01-01 18:18:00
4_122,4,2024-01-01 18:18:00,3,0,4,2024-01-01 18:24:00
4_122,4,2024-01-01 18:24:00,4,0,5,2024-01-01 18:30:00
4_122,4,2024-01-01 18:30:00,5,0,6,2024-01-01 18:36:00
4_122,4,2024-01-01 18:36:00,6,0,0,0
1_123,1,2024-01-01 18:12:00,1,0,2,2024-01-01 18:18:00
1_123,1,2024-01-01 18:18:00,2,0,3,2024-01-01 18:24:00
1_123,1,2024-01-01 18:24:00,3,0,4,2024-01-01 18:30:00
1_123,1,2024-01-01 18:30:00,4,0,5,2024-01-01 18:36:00
1_123,1,2024-01-01 18:36:00,5,0,6,2024-01-01 18:42:00
1_123,1,2024-01-01 18:42:00,6,0,0,0
2_123,2,2024-01-01 18:12:00,1,0,2,2024-01-01 18:18:00
2_123,2,2024-01-01 18:18:00,2,0,3,2024-01-01 18:24:00
2_123,2,2024-01-01 18:24:00,3,0,4,2024-01-01 18:30:00
2_123,2,2024-01-01 18:30:00,4,0,5,2024-01-01 18:36:00
2_123,2,2024-01-01 18:36:00,5,0,6,2024-01-01 18:42:00
2_123,2,2024-01-01 18:42:00,6,0,0,0
3_123,3,2024-01-01 18:12:00,1,0,2,2024-01-01 18:18:00
3_123,3,2024-01-01 18:18:00,2,0,3,2024-01-01 18:24:00
3_123,3,2024-01-01 18:24:00,3,0,4,2024-01-01 18:30:00
3_123,3,2024-01-01 18:30:00,4,0,5,2024-01-01 18:36:00
3_123,3,2024-01-01 18:36:00,5,0,6,2024-01-01 18:42:00
3_123,3,2024-01-01 18:42:00,6,0,0,0
4_123,4,2024-01-01 18:12:00,1,0,2,2024-01-01 18:18:00
4_123,4,2024-01-01 18:18:00,2,0,3,2024-01-01 18:24:00
4_123,4,2024-01-01 18:24:00,3,0,4,2024-01-01 18:30:00
4_123,4,2024-01-01 18:30:00,4,0,5,2024-01-01 18:36:00
4_123,4,2024-01-01 18:36:00,5,0,6,2024-01-01 18:42:00
4_123,4,2024-01-01 18:42:00,6,0,0,0
1_124,1,2024-01-01 18:18:00,1,0,2,2024-01-01 18:24:00
1_124,1,2024-01-01 18:24:00,2,0,3,2024-01-01 18:30:00
1_124,1,2024-01-01 18:30:00,3,0,4,2024-01-01 18:36:00
1_124,1,2024-01-01 18:36:00,4,0,5,2024-01-01 18:42:00
1_124,1,2024-01-01 18:42:00,5,0,6,2024-01-01 18:48:00
1_124,1,2024-01-01 18:48:00,6,0,0,0
2_124,2,2024-01-01 18:18:00,1,0,2,2024-01-01 18:24:00
2_124,2,2024-01-01 18:24:00,2,0,3,2024-01-01 18:30:00
2_124,2,2024-01-01 18:30:00,3,0,4,2024-01-01 18:36:00
2_124,2,2024-01-01 18:36:00,4,0,5,2024-01-01 18:42:00
2_124,2,2024-01-01 18:42:00,5,0,6,2024-01-01 18:48:00
2_124,2,2024-01-01 18:48:00,6,0,0,0
3_124,3,2024-01-01 18:18:00,1,0,2,2024-01-01 18:24:00
3_124,3,2024-01-01 18:24:00,2,0,3,2024-01-01 18:30:00
3_124,3,2024-01-01 18:30:00,3,0,4,2024-01-01 18:36:00
3_124,3,2024-01-01 18:36:00,4,0,5,2024-01-01 18:42:00
3_124,3,2024-01-01 18:42:00,5,0,6,2024-01-01 18:48:00
3_124,3,2024-01-01 18:48:00,6,0,0,0
4_124,4,2024-01-01 18:18:00,1,0,2,2024-01-01 18:24:00
4_124,4,2024-01-01 18:24:00,2,0,3,2024-01-01 18:30:00
4_124,4,2024-01-01 18:30:00,3,0,4,2024-01-01 18:36:00
4_124,4,2024-01-01 18:36:00,4,0,5,2024-01-01 18:42:00
4_124,4,2024-01-01 18:42:00,5,0,6,2024-01-01 18:48:00
4_124,4,2024-01-01 18:48:00,6,0,0,0
1_125,1,2024-01-01 18:24:00,1,0,2,2024-01-01 18:30:00
1_125,1,2024-01-01 18:30:00,2,0,3,2024-01-01 18:36:00
1_125,1,2024-01-01 18:36:00,3,0,4,2024-01-01 18:42:00
1_125,1,2024-01-01 18:42:00,4,0,5,2024-01-01 18:48:00
1_125,1,2024-01-01 18:48:00,5,0,6,2024-01-01 18:54:00
1_125,1,2024-01-01 18:54:00,6,0,0,0
2_125,2,2024-01-01 18:24:00,1,0,2,2024-01-01 18:30:00
2_125,2,2024-01-01 18:30:00,2,0,3,2024-01-01 18:36:00
2_125,2,2024-01-01 18:36:00,3,0,4,2024-01-01 18:42:00
2_125,2,2024-01-01 18:42:00,4,0,5,2024-01-01 18:48:00
2_125,2,2024-01-01 18:48:00,5,0,6,2024-01-01 18:54:00
2_125,2,2024-01-01 18:54:00,6,0,0,0
3_125,3,2024-01-01 18:24:00,1,0,2,2024-01-01 18:30:00
3_125,3,2024-01-01 18:30:00,2,0,3,2024-01-01 18:36:00
3_125,3,2024-01-01 18:36:00,3,0,4,2024-01-01 18:42:00
3_125,3,2024-01-01 18:42:00,4,0,5,2024-01-01 18:48:00
3_125,3,2024-01-01 18:48:00,5,0,6,2024-01-01 18:54:00
3_125,3,2024-01-01 18:54:00,6,0,0,0
4_125,4,2024-01-01 18:24:00,1,0,2,2024-01-01 18:30:00
4_125,4,2024-01-01 18:30:00,2,0,3,2024-01-01 18:36:00
4_125,4,2024-01-01 18:36:00,3,0,4,2024-01-01 18:42:00
4_125,4,2024-01-01 18:42:00,4,0,5,2024-01-01 18:48:00
4_125,4,2024-01-01 18:48:00,5,0,6,2024-01-01 18:54:00
4_125,4,2024-01-01 18:54:00,6,0,0,0
1_126,1,2024-01-01 18:30:00,1,0,2,2024-01-01 18:36:00
1_126,1,2024-01-01 18:36:00,2,0,3,2024-01-01 18:42:00
1_126,1,2024-01-01 18:42:00,3,0,4,2024-01-01 18:48:00
1_126,1,2024-01-01 18:48:00,4,0,5,2024-01-01 18:54:00
1_126,1,2024-01-01 18:54:00,5,0,6,2024-01-01 19:00:00
1_126,1,2024-01-01 19:00:00,6,0,0,0
2_126,2,2024-01-01 18:30:00,1,0,2,2024-01-01 18:36:00
2_126,2,2024-01-01 18:36:00,2,0,3,2024-01-01 18:42:00
2_126,2,2024-01-01 18:42:00,3,0,4,2024-01-01 18:48:00
2_126,2,2024-01-01 18:48:00,4,0,5,2024-01-01 18:54:00
2_126,2,2024-01-01 18:54:00,5,0,6,2024-01-01 19:00:00
2_126,2,2024-01-01 19:00:00,6,0,0,0
3_126,3,2024-01-01 18:30:00,1,0,2,2024-01-01 18:36:00
3_126,3,2024-01-01 18:36:00,2,0,3,2024-01-01 18:42:00
3_126,3,2024-01-01 18:42:00,3,0,4,2024-01-01 18:48:00
3_126,3,2024-01-01 18:48:00,4,0,5,2024-01-01 18:54:00
3_126,3,2024-01-01 18:54:00,5,0,6,2024-01-01 19:00:00
3_126,3,2024-01-01 19:00:00,6,0,0,0
4_126,4,2024-01-01 18:30:00,1,0,2,2024-01-01 18:36:00
4_126,4,2024-01-01 18:36:00,2,0,3,2024-01-01 18:42:00
4_126,4,2024-01-01 18:42:00,3,0,4,2024-01-01 18:48:00
4_126,4,2024-01-01 18:48:00,4,0,5,2024-01-01 18:54:00
4_126,4,2024-01-01 18:54:00,5,0,6,2024-01-01 19:00:00
4_126,4,2024-01-01 19:00:00,6,0,0,0
1_127,1,2024-01-01 18:36:00,1,0,2,2024-01-01 18:42:00
1_127,1,2024-01-01 18:42:00,2,0,3,2024-01-01 18:48:00
1_127,1,2024-01-01 18:48:00,3,0,4,2024-01-01 18:54:00
1_127,1,2024-01-01 18:54:00,4,0,5,2024-01-01 19:00:00
1_127,1,2024-01-01 19:00:00,5,0,6,2024-01-01 19:06:00
1_127,1,2024-01-01 19:06:00,6,0,0,0
2_127,2,2024-01-01 18:36:00,1,0,2,2024-01-01 18:42:00
2_127,2,2024-01-01 18:42:00,2,0,3,2024-01-01 18:48:00
2_127,2,2024-01-01 18:48:00,3,0,4,2024-01-01 18:54:00
2_127,2,2024-01-01 18:54:00,4,0,5,2024-01-01 19:00:00
2_127,2,2024-01-01 19:00:00,5,0,6,2024-01-01 19:06:00
2_127,2,2024-01-01 19:06:00,6,0,0,0
3_127,3,2024-01-01 18:36:00,1,0,2,2024-01-01 18:42:00
3_127,3,2024-01-01 18:42:00,2,0,3,2024-01-01 18:48:00
3_127,3,2024-01-01 18:48:00,3,0,4,2024-01-01 18:54:00
3_127,3,2024-01-01 18:54:00,4,0,5,2024-01-01 19:00:00
3_127,3,2024-01-01 19:00:00,5,0,6,2024-01-01 19:06:00
3_127,3,2024-01-01 19:06:00,6,0,0,0
4_127,4,2024-01-01 18:36:00,1,0,2,2024-01-01 18:42:00
4_127,4,2024-01-01 18:42:00,2,0,3,2024-01-01 18:48:00
4_127,4,2024-01-01 18:48:00,3,0,4,2024-01-01 18:54:00
4_127,4,2024-01-01 18:54:00,4,0,5,2024-01-01 19:00:00
4_127,4,2024-01-01 19:00:00,5,0,6,2024-01-01 19:06:00
4_127,4,2024-01-01 19:06:00,6,0,0,0
1_128,1,2024-01-01 18:42:00,1,0,2,2024-01-01 18:48:00
1_128,1,2024-01-01 18:48:00,2,0,3,2024-01-01 18:54:00
1_128,1,2024-01-01 18:54:00,3,0,4,2024-01-01 19:00:00
1_128,1,2024-01-01 19:00:00,4,0,5,2024-01-01 19:06:00
1_128,1,2024-01-01 19:06:00,5,0,6,2024-01-01 19:12:00
1_128,1,2024-01-01 19:12:00,6,0,0,0
2_128,2,2024-01-01 18:42:00,1,0,2,2024-01-01 18:48:00
